0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,label
0.80026,-6.8925,-4.0697,11.847,6.2958,3.2474,-3.4718,1.5381,-5.2438,2.5403,-0.54157,3.3248,0.97337,-4.1213,1.9235,3.4916,-4.7473,1.2083,-2.6439,-4.1536,3.8976,-2.4439,2.0519,-0.41124,1.2191,-1.5409,-0.96109,0.63608,0.89168,-0.28653,-1.1105,4.3539,0.56201,-3.6458,2.4555,-1.1434,2.6195,1.5651,1.6738,-0.067186,0.016686,-0.57805,-1.3735,-1.2549,-0.31058,-0.73618,1.4299,0.27448,0.061353,1.4131,-2.8466,0.52595,-0.77714,-0.13062,-0.0066025,-0.26382,-0.030628,-0.74439,-1.4524,0.2133,-0.50727,-0.661,-0.10189,0.0035018,1
4.0542,7.2533,-8.3427,3.1995,6.3282,4.4178,-6.448,-0.36152,-2.6396,-3.8145,-1.5018,4.1654,0.59912,-1.0216,-1.4713,3.2724,1.38,-0.10826,0.26656,-0.32163,1.6942,2.5176,-0.73112,0.89505,-0.027607,-2.4164,2.5763,-1.177,-0.10225,0.43441,-0.44089,0.22968,-1.4795,-0.33101,-0.73653,0.5962,0.65943,-0.67682,-0.38675,-0.37509,-0.74492,-0.18376,3.2947,0.019895,-1.0032,0.046068,-1.5667,0.73198,0.2134,1.236,-0.73514,-0.85853,-0.71716,0.62696,2.4563,-0.25874,0.30722,1.011,0.28832,0.87738,1.2524,-0.52083,-2.2032,0.069875,1
4.5574,-0.30033,-5.4916,12.619,10.461,4.7496,-0.37993,-0.53372,3.3194,-2.9089,-1.6658,1.0812,2.7107,0.082764,0.34518,4.9415,-3.0325,3.3898,-0.44827,-1.7357,3.1967,1.2575,-0.32018,2.6577,-0.19602,-1.1999,-0.94576,2.3154,-0.266,-1.1892,-1.7629,1.2261,-2.0403,0.1341,1.3869,0.73725,1.576,3.5325,-2.2386,-0.91061,1.2234,-1.0453,0.1954,-1.1551,-1.2695,0.6685,0.62199,0.26714,1.2086,1.6796,-0.053249,1.8321,0.2135,0.05546,0.19477,0.077407,-0.30528,-1.339,-1.7884,-0.81563,0.18407,-0.84315,-1.2913,0.4323,1
1.3624,4.1866,0.10847,-14.304,-0.62139,4.2918,-1.9988,-2.7641,0.10779,-4.1582,12.975,3.3848,-1.9464,1.1459,2.7134,4.1196,-0.30874,0.3584,-1.772,3.5517,-2.652,-3.8659,-1.7148,0.32468,-4.3158,-1.4917,1.6803,0.70297,5.0026,3.6265,-0.11177,-0.6433,1.3236,0.61049,-1.9681,1.6874,1.3439,0.070857,-0.084063,0.15431,-2.1123,2.9167,0.85304,0.91966,1.0269,-0.8527,2.1176,-0.95665,0.66674,-0.48419,-0.8654,0.71664,1.7355,0.80285,-0.14076,-0.12262,0.61069,0.88106,-0.14389,-0.00037956,1.319,-1.1378,-0.17995,0.10093,1
-3.3576,1.2478,-7.0345,8.3421,11.09,2.0617,0.68207,1.3234,-4.8769,-0.24457,0.30105,4.3172,3.0626,-1.1466,0.64734,2.9118,3.9613,1.7873,-0.92979,0.66439,-0.51682,0.93873,1.6958,-3.7451,-0.95559,-3.8965,-0.60337,1.4793,0.59024,1.9471,-0.12838,1.9264,-0.17952,-0.029742,1.4135,3.1541,-0.23007,2.5635,-2.5945,0.97408,0.16727,-1.3549,-3.3877,-1.4181,-1.1212,0.044182,1.6269,-1.5334,1.3932,0.20108,0.14552,-0.48519,0.5441,-1.5866,0.35647,0.50899,1.1684,-0.19827,0.86403,1.5122,1.8807,-0.057633,1.9691,0.44072,1
12.676,4.1832,-1.5283,-0.95848,1.577,1.7757,-7.9303,2.8077,2.2095,-4.0212,2.7086,4.0314,2.8215,-3.8234,0.5468,3.6431,0.16615,-0.0054195,0.7184,0.10572,2.7607,-1.3074,-1.6513,-0.34991,0.72427,2.3519,1.1202,1.6426,1.3996,-2.423,1.055,3.8627,1.7345,1.7172,0.96386,-1.4997,2.7769,-1.7291,-0.73428,-1.1326,0.85347,-2.0227,-0.4131,2.8241,1.521,0.0061617,0.83194,1.8275,-1.3295,-0.855,-2.8331,1.9266,-1.6073,0.83398,-0.32721,1.3706,1.5752,-1.936,0.48773,-0.085414,-1.225,-1.4196,-0.61073,-0.18184,1
10.024,0.25102,-7.7903,5.956,5.9703,3.8781,-5.4338,-0.33227,-1.1222,0.2307,2.6988,2.9902,1.5918,-2.2103,-1.1016,1.1776,-0.92954,3.7022,-0.60699,-1.5179,3.0802,-0.76379,-4.0438,-1.0122,1.3734,1.9601,2.7694,0.45145,0.57003,-3.5888,-1.2159,1.6319,-1.1458,0.7474,0.77805,-1.0706,1.4399,-1.1749,-0.44276,-0.15894,-1.0394,1.7739,1.8197,2.2922,0.70409,0.30623,-1.0944,-1.0834,-0.8047,-1.0465,0.45673,1.6365,0.32483,-0.40779,0.40471,0.56462,-0.45845,-0.86937,1.6149,-1.4346,-1.1183,2.1997,-0.48979,-0.24198,1
4.907,-0.72058,-6.0365,7.68,10.61,5.6409,1.1508,-3.7988,5.896,-0.77144,1.1372,0.62233,6.1211,-3.1062,0.37765,-0.31172,0.36803,3.6735,1.4567,-0.49956,1.0469,4.9411,-2.5473,4.9655,-2.4427,1.1914,-1.6464,-0.18853,-2.413,-2.1535,-0.21126,-0.02819,1.0242,1.0487,-0.97381,-1.6386,0.15245,3.4794,-1.9373,0.42224,-0.29817,0.81296,2.8482,-0.51275,-0.60628,0.48846,0.19572,0.18411,0.40251,-0.36139,0.36555,0.42381,0.52011,1.2275,0.29859,-0.7973,1.3371,0.19772,-2.9363,0.12643,-1.2916,-0.11005,-0.93045,0.24276,1
0.33387,0.2585,-6.4445,11.767,9.91,3.693,-1.3862,0.26428,-2.6797,0.22177,0.29675,3.6501,0.42225,-2.3563,-0.040888,1.0405,1.2126,3.2359,-1.4082,-1.5915,2.1557,-2.0072,-2.1455,-0.85469,2.9225,-1.6613,1.16,1.3425,2.6306,-0.77986,1.451,3.8819,-2.1294,0.17545,-0.80175,3.3974,2.3782,-0.09557,-2.1678,-0.60307,-0.39002,-0.28955,-0.72875,-0.49814,0.88178,0.18107,0.49721,-2.2233,-0.15975,0.077008,-1.4634,-2.0035,0.11569,-0.60114,0.43738,0.44672,-0.23918,1.0932,1.8415,0.37579,0.61956,-0.5964,-0.061823,-0.46579,1
-0.12655,5.2341,-5.8565,11.381,6.9918,9.2079,-2.4962,-0.36773,3.9584,-1.8459,-1.1455,-0.060295,1.5683,1.919,0.84985,3.9307,-3.3894,0.72267,-1.3683,-1.7314,0.82789,-1.925,0.8587,2.5238,1.7373,-3.1874,-0.69494,1.9898,-1.4745,2.0225,2.5523,-0.65085,-0.45112,-0.97268,0.5838,2.4219,0.9309,2.5415,-2.3184,1.5276,-1.7846,-1.7865,-1.4196,-0.97814,-0.52652,1.9311,2.6914,-1.538,0.89976,0.15608,0.83718,0.80611,-0.57013,-1.0005,1.104,0.27902,-0.15507,-1.012,-0.12475,0.93033,0.56266,-0.89353,-0.311,0.19747,1
0.95366,10.056,-7.3354,-2.8699,5.6947,2.466,-1.5733,-4.4925,-0.27233,-1.1214,1.0605,5.5569,-1.9932,-1.4767,2.3259,0.41214,1.2085,2.3979,0.10088,-1.673,1.2868,2.0955,3.4368,0.97642,3.8783,-5.3262,-1.2219,-0.95481,-1.0411,2.1635,0.15087,-2.6439,-1.3875,-1.168,-2.7848,-0.18674,0.78778,1.5031,-0.68285,1.1721,-0.60338,-1.3757,0.4948,-1.6614,-1.8358,-0.97481,-0.38373,-0.82369,-0.026593,-1.218,1.4481,-2.0861,-0.61522,-0.58244,0.25715,-0.043941,0.20827,0.8408,0.062753,-2.0448,2.7013,0.79375,-0.18189,-1.5182,1
5.1487,0.26827,1.1131,7.1164,3.1274,4.4273,-7.4793,-1.0545,-6.909,-1.2723,0.57735,5.8212,-4.7547,-1.8047,0.0051527,3.9963,-3.2049,0.73209,-0.62898,-5.0225,3.2589,-1.064,-2.4961,1.4617,-0.11061,-1.9226,0.53835,-0.14737,-2.6955,-0.72923,-2.1788,-0.04188,-0.93467,-0.010499,0.72083,1.5956,2.2752,0.50267,-0.65421,-0.29971,0.42045,0.22381,2.3332,-0.32467,-0.47556,-2.3558,-0.39754,-0.62515,-1.2346,1.0307,0.11874,-0.87425,0.28955,0.077538,1.9125,1.7552,-0.32392,-0.35246,-0.15689,-1.8171,0.2298,1.1569,-0.70698,-0.55241,1
5.2835,5.9596,-6.7708,3.6707,7.0773,3.7778,-5.7304,-0.88561,-3.9088,-3.3958,-0.9532,4.3237,0.29999,0.001437,0.041192,2.5784,2.1276,1.3358,-0.45395,-1.1697,2.5281,1.806,0.0039765,1.7917,0.57585,-3.7251,2.7828,-0.95535,-0.94946,1.2153,-0.55285,-0.76016,-2.1334,-0.58279,-1.0146,1.3142,0.17536,-0.23596,-0.64806,-0.43756,-1.7315,-1.2786,1.586,-1.0729,-2.0202,-0.4876,-2.1818,-0.52815,0.029228,-0.65533,0.60065,-1.3666,1.4027,0.65741,1.3279,-1.1406,-0.020466,1.7162,1.2177,0.43542,0.58552,-0.22584,-0.9777,-0.62794,1
1.7921,-5.2416,-5.6065,11.449,10.66,5.5341,-0.91752,1.7213,1.1021,-0.63349,1.9437,5.9816,2.4546,-3.7368,0.48378,3.2688,-2.6151,4.6494,-3.0655,-2.1316,3.9157,0.6796,-3.7808,-2.1437,3.4645,-0.69335,-1.6923,1.9985,-0.10786,-1.5951,0.4243,3.6321,-2.5285,-1.1677,0.85612,0.44558,3.0112,0.89992,-0.8967,0.48231,1.2367,-0.98198,-3.4844,-0.036645,-0.20984,-1.4322,0.47505,-1.5202,-0.15328,0.040829,-0.45484,0.97938,0.1537,-0.89776,-0.43875,0.30768,0.71108,0.0064512,0.5605,-1.9182,-0.24532,0.13644,0.15547,0.64136,1
7.7235,4.5767,-8.2089,3.9237,6.8691,3.3903,-7.3473,0.12064,-2.3312,-3.7242,-1.6548,3.6251,0.37303,-1.2058,0.19705,1.4438,-0.97716,1.8128,0.60938,-1.655,3.157,1.0109,0.21727,1.0714,1.3026,-1.027,2.957,0.2752,0.023397,-0.62773,-0.16426,0.7529,0.0077431,-1.7091,-0.64773,-0.6055,0.47192,-0.74339,0.62341,-0.56954,-2.4717,-0.93149,1.9112,-0.76882,-1.3337,-0.59471,-1.4525,-0.046198,-1.2946,-0.70792,-1.539,-0.6344,1.0791,1.2169,1.834,0.78207,-0.30502,-0.58416,-0.040523,-0.14578,0.73576,0.11856,-0.27336,0.92885,1
2.2464,2.2347,-7.528,6.808,9.0036,1.9096,2.2979,-0.0048676,-4.3879,1.0708,-3.1064,5.766,3.1933,-5.9705,0.075604,0.54852,2.7931,2.9457,-3.0991,0.31399,-1.3251,-0.6792,0.2211,-3.5794,-0.11385,-3.756,0.17139,1.7347,1.1119,1.4974,1.6459,2.0643,-0.75127,-2.4573,0.61259,4.0576,0.064414,0.4818,-0.89169,-0.63715,-1.1641,-1.5701,-3.4469,-1.1731,0.32461,-0.22753,0.88082,-0.028007,-0.21282,-0.34935,-0.7403,0.17216,-1.5433,-0.34965,0.43592,0.58686,-0.4832,1.3466,-0.044694,1.3646,0.16391,-0.54448,-0.60019,1.3188,1
5.6944,8.0479,-5.0177,2.0667,3.3518,5.0649,-8.7258,-1.9996,1.854,-2.1295,-1.258,-0.32698,1.84,-1.6146,-1.1816,4.5772,-2.1847,0.7931,2.6643,-0.32394,0.16257,3.4582,-0.73116,2.0411,-1.9115,-1.9468,-2.2745,-0.11155,1.147,-0.79802,1.8176,-1.8038,-1.1333,-0.40786,-3.2257,-1.5993,-0.42489,-0.18055,-1.3388,-0.61419,-2.3798,0.99449,1.1152,-2.2113,-1.0553,-0.30958,-0.2447,-1.9584,-0.64839,-0.38033,1.056,-1.6113,1.0726,0.4986,0.45927,1.317,-1.1745,-0.30032,0.33275,-2.6315,0.62819,0.21063,0.67708,1.0183,1
7.4258,0.67176,-7.3765,8.4889,9.7646,4.0423,-0.55693,-1.8676,0.080143,-2.5465,0.64544,2.8672,2.8826,-4.1618,-1.8354,2.5525,-2.4949,5.009,0.18097,-1.4027,4.1905,3.2432,-1.2319,1.6235,1.7451,2.5496,2.3488,1.4161,0.19019,-2.9846,-0.38729,0.52266,-2.2975,0.68409,2.5443,-1.4875,0.65083,1.4357,-1.3932,-1.2308,-0.6231,0.25807,-0.58587,0.4299,0.38133,0.40586,-1.7041,0.76872,-0.08254,-1.4699,1.6922,1.15,-0.67916,0.66638,-2.2607,-1.1195,1.0306,0.99421,-0.53154,-2.3578,0.080984,0.14227,-0.32159,0.45569,1
0.52534,0.14581,-5.8115,11.89,12.02,5.0977,1.0783,1.0372,1.8971,-1.8833,-0.14838,4.1684,4.6815,0.30476,-0.70164,3.7686,1.1216,4.2459,-1.2906,0.055101,1.5083,0.78113,-2.9084,-1.0562,0.85963,-3.252,-1.2741,1.5987,0.40223,-1.1944,0.092118,1.4672,-2.2933,0.81199,1.9722,1.2042,2.3348,0.81139,-2.4169,-0.56659,0.35268,-2.002,-2.0047,-1.5445,-0.81304,-0.9505,0.5237,-0.24476,0.69398,1.5454,-2.023,-0.06566,1.4281,-1.3812,-0.69869,0.50884,1.5247,0.38461,-0.28546,-0.42789,0.71509,-0.28377,-0.2664,0.81515,1
4.2747,0.80073,-4.9882,11.873,6.6674,6.9973,-2.4801,0.46024,1.0782,-1.7102,0.64441,1.0795,-0.38029,2.253,-1.1593,6.2092,-5.6343,2.1699,0.58238,-2.9879,4.476,3.021,-2.5457,3.3197,1.3855,-0.8562,1.1472,2.43,-1.9739,0.16848,-0.38696,0.43725,-2.343,-0.19626,0.28659,-2.8535,1.5023,-0.37044,0.4668,0.12526,-1.1775,0.031876,0.70073,-0.30016,-0.89875,-1.3457,-0.25659,2.1614,1.1516,1.9541,-0.83505,0.084516,-0.83858,-0.90257,-0.6048,-0.8395,0.36616,-1.6917,0.059849,-0.164,0.74245,0.34767,-0.34561,-1.4353,1
-3.4131,-11.838,-1.6172,10.344,1.7736,1.934,-0.42653,3.9394,3.9582,1.677,-6.6436,9.1575,0.29717,-3.1434,3.2918,-0.82786,0.67437,4.9877,1.1292,-2.7116,3.7573,-3.0515,-2.2906,2.1139,-2.0402,-2.1685,1.0609,0.17194,-3.0296,-0.27269,-2.8284,-0.25305,0.9322,-2.0968,2.8975,-0.56029,-0.23803,2.1563,-0.73735,1.0064,-0.071418,-1.6493,-3.1886,-0.53811,-0.83295,-0.12834,0.74698,0.29696,0.26983,2.2432,-1.0066,0.67504,-0.72347,-0.60843,-0.083077,1.6558,0.8154,0.2351,-0.3615,-1.0463,0.73032,0.48859,-0.16784,0.20447,1
1.1011,-7.612,-2.8585,9.5708,6.9862,5.2847,-0.050852,0.74669,0.48848,1.7716,-6.8536,7.2226,1.4446,-7.0851,1.3968,-1.7647,2.5689,4.4106,0.20171,0.20401,0.60651,-2.6431,0.59301,0.85503,-1.5274,-1.666,1.1039,0.88936,-1.2486,-0.13211,-0.16536,2.5625,0.85809,-2.2258,3.8155,-1.5352,0.97169,-0.81024,0.15926,1.2395,-1.7816,-2.7518,0.13353,0.19616,-0.15636,-1.1368,1.1844,-0.13298,0.23077,1.0168,-3.1307,0.38424,0.81674,0.63159,1.1279,0.94431,-0.88977,-1.1762,-0.081791,-0.37696,-0.074972,-0.85319,0.015684,-0.60345,1
1.7732,-9.4585,-4.0969,11.191,5.2044,6.2428,-1.2885,-1.0239,-1.0987,2.1602,-3.2105,4.4688,-0.41716,-6.7138,3.3057,-0.53347,-0.55109,2.5166,1.0855,-1.9519,4.2067,-1.8152,0.25415,3.2509,0.14521,1.1958,-0.19621,-0.12142,-2.8471,0.21927,-1.3158,1.9742,0.57525,-1.838,3.6297,-3.1202,0.77533,1.956,1.0035,-0.2247,0.8081,0.031615,-0.38786,0.16052,0.9755,-0.36733,1.4779,-0.21004,0.86371,0.92284,-2.1077,0.23191,0.52453,-0.10846,-0.087902,0.67927,0.3641,-0.91232,-0.87925,-1.066,1.3648,-0.31694,-1.3396,-0.52472,1
9.0929,0.49738,-5.2197,5.0074,6.3409,6.7804,-0.47968,-0.84287,0.41055,-1.7368,3.7382,0.088645,2.3787,-3.5544,0.10798,-2.1656,-4.6839,4.7541,-1.8022,-3.7069,1.7382,6.1298,-2.2147,1.0022,-0.35635,4.6343,3.0508,-0.83214,-0.65973,-3.5445,0.067427,1.0517,-0.86392,0.44477,-1.6406,-3.326,-0.17772,0.14901,-1.5617,-1.4844,-1.4842,2.0827,-1.9491,0.47292,-1.8849,-0.65761,-4.1085,-0.40894,-1.3265,-1.404,-0.3969,2.048,-0.53192,0.80989,-1.8547,-0.12032,1.4083,-0.94952,-1.1772,-0.32158,0.09238,-0.27523,-1.2197,0.3132,1
2.8582,-0.78835,-7.3507,7.0776,10.41,8.9848,-2.0174,1.166,4.469,-4.0885,1.7693,3.8438,3.2901,-0.3502,-1.4538,5.8613,-5.4774,2.7663,-1.468,-2.1903,3.9708,4.3399,-0.88285,0.52528,2.8783,-1.2941,1.7676,0.12133,-3.0514,-2.6374,-1.2046,0.6317,-1.9199,0.37617,0.74621,-1.6796,2.9593,1.006,-0.027582,0.36704,0.43259,0.7535,-0.87689,-0.37633,-2.0271,-0.78207,-1.9213,0.68684,-0.66581,0.83231,0.35119,-0.28337,-0.19277,-1.6993,-0.018813,-0.4259,1.5529,-1.628,-0.65636,-1.2922,-0.80795,0.36301,-0.075068,-1.6172,1
-0.0084988,4.8932,-9.7141,7.7834,9.803,5.7608,-0.035132,0.65223,-2.1159,-1.2321,-0.43717,0.79731,2.1825,0.12695,0.94859,4.2824,0.93411,4.2636,-0.59794,-0.65936,1.3648,1.2547,1.7027,-1.6093,0.71373,-4.0749,2.4985,1.5171,1.0069,0.94036,1.2623,-0.373,-3.4257,2.4038,1.0558,2.5386,1.0442,2.3584,-2.2445,-1.0795,1.2493,-0.2534,-2.0307,-0.70122,-1.2852,0.68952,0.19681,2.1121,0.6859,0.14751,-0.94126,-0.40306,-1.0121,0.31319,0.29271,0.63599,-0.25292,1.5937,-0.20577,-0.41066,-0.083537,-0.44961,0.87386,0.74073,1
11.795,4.4951,-6.6545,5.0325,5.7328,-0.18021,-3.1465,0.083184,-1.7076,-0.095556,-0.1088,-0.85198,3.5601,-3.121,-1.554,3.0286,-1.5011,2.8053,-0.12559,-0.52351,4.7503,1.1325,-0.11893,-0.19498,0.4169,2.6853,1.3816,0.72955,2.3229,-2.6347,0.047308,0.47723,-1.4145,0.51445,-0.18816,-1.7242,-0.88015,-1.2462,-1.8186,-0.1852,-1.2674,-1.0997,0.52575,2.0128,-0.43561,-0.93785,-0.62024,-0.14634,-0.35163,-0.40593,-0.077462,1.3328,-0.6296,0.38947,-0.72222,-0.55712,1.0961,-0.81098,1.1429,-1.4619,-1.9937,0.34421,1.4035,-0.64783,1
5.6944,0.84979,-6.667,7.7681,7.0265,4.7282,-5.3817,0.8155,-3.4338,-1.0433,0.84526,4.3221,-0.99693,-1.3158,-1.7761,2.8973,-3.7608,3.8052,-0.9598,-2.2648,2.9123,1.5498,-1.8353,-1.0376,2.5437,0.11337,4.1489,1.0169,1.5876,-2.0028,-0.84025,3.0142,-0.97619,-2.0054,-0.22263,1.2558,1.8345,-0.54205,-1.5616,-0.40136,-1.4506,-0.46854,0.68419,1.2582,0.5861,-1.9123,-1.1019,-1.1109,-1.4848,-0.52741,-1.0005,-1.4696,0.71231,0.12158,0.018957,1.0188,-0.75931,-0.86736,0.88836,-1.3625,0.27318,0.88271,-0.4598,0.17447,1
5.8398,-1.5332,-5.3182,12.731,9.6803,5.0533,-1.6047,-2.1803,4.5119,-2.028,-0.55022,1.3523,2.1839,0.42462,0.0012345,3.9333,-3.5186,3.0158,-0.7596,-1.9022,2.5264,0.10646,-1.5063,2.9844,0.68751,-1.8175,-1.5568,0.74701,-1.9942,-1.5771,-1.1903,1.9896,-0.99991,0.60549,1.891,-0.23983,1.7063,2.6444,0.13258,0.56673,1.2032,-0.84304,1.4133,-0.88519,0.15831,-0.87137,0.83528,-0.16986,-1.0287,1.394,1.1052,0.72113,0.6495,0.29143,0.13405,-0.85692,0.35896,-0.64465,-2.1368,-0.68574,-0.55654,-1.5964,-1.1225,0.80176,1
1.8666,10.701,-8.322,1.4502,3.6537,2.9801,-5.1071,-3.2434,0.84942,-4.3017,-1.2812,2.7955,2.2375,-3.5388,-0.60236,4.3382,0.039543,-1.2194,-0.12683,0.24321,-1.3182,1.8349,-2.0385,-0.43512,1.6171,-1.1777,1.5392,-0.74652,0.77869,0.51365,0.98234,1.0575,-0.59643,-3.1981,0.10323,0.92441,-0.57255,0.12755,1.1418,0.61605,-1.3907,-1.57,0.67679,0.70903,-0.27758,-0.10898,-1.0992,-0.49563,0.66783,-0.3776,-0.79983,-1.9774,-0.57442,1.5965,0.18458,0.42917,-1.2483,1.4995,2.1505,0.50417,0.65906,-0.75939,0.40111,-1.7124,1
-1.1223,1.1827,-7.6662,5.4516,11.452,5.0461,-3.2407,0.50094,-3.4011,-1.1455,0.36231,1.8328,1.7037,-0.1677,-1.2807,6.1187,1.4534,1.6687,-1.1563,-1.984,3.1733,0.73738,1.7087,-1.3105,0.33667,-5.2454,0.31903,1.4776,-0.32531,1.684,-0.053161,1.4008,-1.6306,0.92489,1.5884,3.711,1.6857,2.8076,-3.5998,1.4834,-0.92692,-0.32816,-0.49622,-2.7675,-0.95974,-0.090218,0.32784,0.28472,0.63953,-0.81213,0.63988,-0.38412,1.1005,-0.079965,0.41364,-0.10609,0.98861,-0.51206,-0.56781,1.6046,1.432,-0.10734,0.04836,0.50539,1
-3.1894,-10.262,-2.0638,12.066,5.8426,3.921,-1.0934,4.175,2.2745,2.1033,-3.836,9.3938,1.3624,-5.8478,2.1741,-0.38457,0.091253,3.1036,-0.52163,-1.9049,3.5382,-2.6638,0.83821,1.3626,-0.28367,-1.72,0.64417,1.1442,-2.0937,-0.41845,-0.94355,2.7292,1.3697,-1.3045,3.8673,-0.63846,0.40716,-0.98141,0.094583,2.0793,-0.17769,-1.5402,-0.002421,0.80571,-1.359,-0.74328,1.2047,-0.89076,0.17977,1.1248,-2.0781,0.73821,-0.3735,0.77221,0.043959,2.291,-0.39416,-1.2693,-0.19948,-0.14305,-0.80546,0.032807,0.7076,-1.6822,1
-0.22377,7.7655,-5.7496,0.88199,3.4113,0.79732,6.8462,-2.6135,-0.24513,-8.4141,2.5569,6.788,-2.3662,-1.0405,3.4343,-2.6766,3.3847,5.0963,-2.2396,-3.7576,1.0876,-1.6152,0.14049,0.95659,-1.6396,-5.3221,-0.9311,-0.43322,-2.1273,4.1352,0.69174,0.2594,-1.5609,-3.5608,-0.87726,2.4621,0.46568,1.8232,-1.0503,1.4571,-0.77472,-0.17154,-2.4722,-1.3189,-2.9968,-0.044591,1.6776,0.28191,3.0749,-0.21622,0.96701,1.4036,1.6642,2.0625,1.194,-1.6135,-0.2943,1.2323,0.56642,0.4255,0.31432,-0.22444,0.7964,0.3656,1
4.3054,5.9577,-9.3908,6.6791,7.946,6.4453,-2.5027,-0.75557,0.26981,-1.3682,-0.22497,2.7808,1.1329,0.47277,-1.9258,3.2457,0.68252,4.3857,0.10794,0.52307,1.4002,2.6752,-0.0044368,0.24629,1.3463,-3.2991,2.3916,0.64515,0.57926,0.74896,1.8005,-0.54567,-2.7541,0.42289,-0.33123,2.4177,0.53709,0.41119,-1.5771,0.61949,-0.64836,-1.573,0.84707,0.41846,-2.1182,-0.36766,-1.5465,0.45531,-0.010873,-0.87509,-0.32812,-1.6319,0.068758,0.31626,-0.2087,0.29493,-0.76911,1.4773,-0.60948,0.52657,1.7014,-0.81122,0.27614,-0.052592,1
3.0582,7.1512,-4.8932,8.3508,4.8977,6.5838,2.6178,-3.577,5.9214,-2.4448,-5.3964,2.6978,4.0451,-4.1416,-0.41676,5.0375,-2.4941,-1.3578,1.1095,-2.0362,-1.1137,-1.6925,-1.0923,1.7493,-0.6133,-4.8121,0.16037,2.6523,0.8582,0.18693,1.0751,0.10777,-0.37946,-4.3254,0.73843,1.8839,0.63843,0.88665,-1.0756,1.1083,-2.4086,-2.2574,-2.3572,-2.0296,-0.42441,-1.2557,1.8617,-0.79662,0.70418,0.19645,-0.5461,0.066029,-2.3655,-0.13591,0.035031,0.84097,-0.71549,0.62715,0.78782,-0.30742,-0.36931,-0.83133,-0.62029,2.1628,1
-2.9426,2.2232,-4.8639,4.4766,10.51,7.9213,-4.7873,5.0519,5.1602,-6.2088,-1.5835,5.0683,3.2223,-1.8207,-0.85618,5.7829,-0.42294,0.97198,0.2344,-2.3966,-1.041,-2.1764,1.3476,-1.1868,0.52769,-5.1022,-0.78356,3.7786,1.6832,0.040244,1.763,2.2439,-1.8024,-1.4495,-1.8809,2.0933,-0.20824,0.48872,-4.2444,0.68697,-2.4913,-0.92349,-2.2655,-1.7663,0.48871,0.19263,0.050173,-1.4911,0.41262,0.81177,-1.9841,0.076376,0.10934,0.078616,0.76542,1.2711,0.45671,-1.9503,-0.38023,0.043186,0.025568,0.88689,1.7886,-0.62475,1
4.9497,5.1567,-4.896,6.7558,4.5905,5.7576,-7.8358,-0.61768,1.13,-3.9798,-1.7535,-0.49594,1.4073,0.82897,-2.238,6.5181,-5.9491,2.265,0.14473,-1.5834,-0.12021,4.3708,2.236,1.9155,-1.7403,-2.237,-0.4284,0.9293,0.081364,-0.721,0.067957,-0.032958,-1.0705,-1.0686,-0.97553,-3.2558,1.2163,1.1483,-1.4766,1.9044,-2.267,1.0956,0.36067,-1.5009,-1.2342,-0.99032,0.69025,0.73085,0.36226,0.14458,0.29385,0.27566,0.97266,-0.35853,0.62752,-0.93426,-0.2897,-1.3563,-1.1816,-1.2304,0.37411,-0.19834,-1.4247,0.39986,1
2.0278,11.373,-7.9757,-0.25023,1.2447,3.127,-2.2229,-2.3295,-2.1814,-5.2097,2.9481,3.8605,-2.4423,-1.5498,3.4106,0.064059,0.61983,-0.052619,-0.27862,1.8614,-0.091992,2.7009,0.77169,2.2928,-0.15088,-3.6429,0.044863,-1.281,-0.78965,1.8804,-0.56912,1.0923,-0.64194,-2.0783,-2.4525,-0.59113,0.19866,-0.37325,-0.25118,-1.4099,-0.20876,-1.0649,0.37891,-2.5112,0.048442,0.42388,-1.8704,-1.1674,0.24344,-0.057828,1.0447,-1.6515,1.1369,2.3664,0.18491,0.42174,-0.20548,1.4615,0.8599,-1.0628,-0.32483,-0.026239,0.011871,-1.2854,1
7.0822,-4.9732,-2.6015,10.245,2.28,2.7282,-4.9288,-1.7039,-5.821,1.8086,-2.0769,1.0613,0.45828,-4.9108,0.45109,2.5155,-1.9961,0.79329,0.69625,-3.0482,3.4151,-1.4361,4.1084,1.9167,-1.9593,-0.90998,-0.88862,0.62085,-1.6874,-0.37242,-2.7431,1.0726,-0.43779,-1.8663,2.0779,-0.79337,0.84141,4.4121,0.74009,-1.0309,-2.0255,0.90147,-1.1368,-0.65168,0.54825,0.24616,-0.13633,-0.47932,0.074158,-0.19035,-0.90911,2.5951,0.75344,1.8041,-0.18783,-0.4763,-0.19419,-0.73981,-1.4875,0.2328,1.8599,0.13311,0.19187,0.52431,1
